algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol,rank_by_test_rmse
mlp,29,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_029.joblib,-16.60594153698517,8.795838014236875,4.630075054691663,5.080466223848109,3.5537803343219463,4.108150184342193,-0.41165473685784093,-1.4359556366668518,3.8500150643512763,3.066504824802683,0.9325355254235855,0.8936560725829407,relu,0.001,"(50,)",0.01,5000,0.001,55
mlp,28,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_028.joblib,-15.286814522676607,9.547510704780665,4.630075054691663,5.080466223848109,3.5537803343219463,4.108150184342193,-0.41165473685784093,-1.4359556366668518,3.8500150643512763,3.066504824802683,0.9325355254235855,0.8936560725829407,relu,0.001,"(50,)",0.01,5000,0.0001,56
mlp,6,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_006.joblib,-15.252004763690632,9.580436818374968,4.630074480188599,5.08047085119295,3.5537806734342055,4.108159266378668,-0.41165669459091714,-1.4359600757691884,3.850015542063992,3.066502031798709,0.9325355421656661,0.8936558788644013,relu,0.0001,"(50,)",0.01,10000,0.0001,57
mlp,7,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_007.joblib,-16.60598294576576,8.795778140107343,4.630074480188599,5.08047085119295,3.5537806734342055,4.108159266378668,-0.41165669459091714,-1.4359600757691884,3.850015542063992,3.066502031798709,0.9325355421656661,0.8936558788644013,relu,0.0001,"(50,)",0.01,10000,0.001,58
mlp,5,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_005.joblib,-16.60598294576576,8.795778140107343,4.630074480188599,5.08047085119295,3.5537806734342055,4.108159266378668,-0.41165669459091714,-1.4359600757691884,3.850015542063992,3.066502031798709,0.9325355421656661,0.8936558788644013,relu,0.0001,"(50,)",0.01,5000,0.001,59
mlp,4,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_004.joblib,-15.252004763690632,9.580436818374968,4.630074480188599,5.08047085119295,3.5537806734342055,4.108159266378668,-0.41165669459091714,-1.4359600757691884,3.850015542063992,3.066502031798709,0.9325355421656661,0.8936558788644013,relu,0.0001,"(50,)",0.01,5000,0.0001,60
mlp,86,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_086.joblib,-347.23800429220853,329.47100374601337,5.347831577580645,5.109134355573376,4.408376608525698,4.098797899871419,-4.059958330903033,-2.571697693807103,3.3332872307292014,3.049298198760894,0.9099975104077275,0.8924525282000632,tanh,0.001,"(100,)",0.01,10000,0.0001,61
mlp,84,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_084.joblib,-347.23800429220853,329.47100374601337,5.347831577580645,5.109134355573376,4.408376608525698,4.098797899871419,-4.059958330903033,-2.571697693807103,3.3332872307292014,3.049298198760894,0.9099975104077275,0.8924525282000632,tanh,0.001,"(100,)",0.01,5000,0.0001,62
mlp,45,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_045.joblib,-88.24434563940972,147.48136824910404,3.577335830062779,5.237630440591768,2.8127371225433193,4.398748560173838,0.5887303970088485,-0.759369238235138,4.982998397812468,2.974489010705591,0.9597265805862456,0.8869748056503766,relu,0.001,"(50, 50)",0.01,5000,0.001,63
mlp,44,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_044.joblib,-88.20614236361635,147.50067589440832,3.577335830062779,5.237630440591768,2.8127371225433193,4.398748560173838,0.5887303970088485,-0.759369238235138,4.982998397812468,2.974489010705591,0.9597265805862456,0.8869748056503766,relu,0.001,"(50, 50)",0.01,5000,0.0001,64
mlp,46,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_046.joblib,-88.20614236361635,147.50067589440832,3.577335830062779,5.237630440591768,2.8127371225433193,4.398748560173838,0.5887303970088485,-0.759369238235138,4.982998397812468,2.974489010705591,0.9597265805862456,0.8869748056503766,relu,0.001,"(50, 50)",0.01,10000,0.0001,65
mlp,47,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_047.joblib,-88.24434563940972,147.48136824910404,3.577335830062779,5.237630440591768,2.8127371225433193,4.398748560173838,0.5887303970088485,-0.759369238235138,4.982998397812468,2.974489010705591,0.9597265805862456,0.8869748056503766,relu,0.001,"(50, 50)",0.01,10000,0.001,66
mlp,91,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_091.joblib,-549.4404877185365,544.4303632999269,6.922086231811261,6.399417314871002,5.264201259694701,4.998848291877563,-3.4361626069184243,-1.4804552951314522,2.5752147709052124,2.43448323825891,0.8492098092541974,0.8312722859875838,tanh,0.001,"(50, 50)",0.001,10000,0.001,67
mlp,89,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/snv/mlp_model_089.joblib,-549.4404877185365,544.4303632999269,6.922086231811261,6.399417314871002,5.264201259694701,4.998848291877563,-3.4361626069184243,-1.4804552951314522,2.5752147709052124,2.43448323825891,0.8492098092541974,0.8312722859875838,tanh,0.001,"(50, 50)",0.001,5000,0.001,68
