algo,model_id,model_path,cv_mean_neg_mse,cv_std_neg_mse,train_rmse,test_rmse,train_mae,test_mae,train_bias,test_bias,train_rpd,test_rpd,train_r2,test_r2,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,rank_by_test_rmse
random_forest,79,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_079.joblib,-9.826551261746637,9.222615152779074,0.477228253342377,1.9254680009239882,0.2225635961872988,1.261368242954699,-1.9299063289077298e-14,-0.3372711131263622,37.41182196451072,8.285366828036887,0.999285532822638,0.9854327854208836,False,10.0,log2,2,5,300,27
random_forest,7,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_007.joblib,-8.08816197561531,7.728563136645453,0.8869044419769206,1.926087948545101,0.5642722979368723,1.434859295087788,-0.030417112319599503,-0.6987879059781071,20.130667527927468,8.282700026939372,0.9975323495106027,0.9854234034276516,True,,sqrt,2,5,300,28
random_forest,23,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_023.joblib,-8.08816197561531,7.728563136645453,0.8869044419769206,1.926087948545101,0.5642722979368723,1.434859295087788,-0.030417112319599503,-0.6987879059781071,20.130667527927468,8.282700026939372,0.9975323495106027,0.9854234034276516,True,10.0,sqrt,2,5,300,29
random_forest,39,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_039.joblib,-8.08816197561531,7.728563136645453,0.8869044419769206,1.926087948545101,0.5642722979368723,1.434859295087788,-0.030417112319599503,-0.6987879059781071,20.130667527927468,8.282700026939372,0.9975323495106027,0.9854234034276516,True,20.0,sqrt,2,5,300,30
random_forest,5,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_005.joblib,-8.062629809541493,7.693755769655977,0.8690186418821939,1.936767746917163,0.5350012327175855,1.432512095345668,-0.03372582801242078,-0.7264258545948,20.544989014055872,8.237027247430943,0.9976308739218128,0.9852613062532309,True,,sqrt,2,2,300,31
random_forest,21,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_021.joblib,-8.062629809541493,7.693755769655977,0.8690186418821939,1.936767746917163,0.5350012327175855,1.432512095345668,-0.03372582801242078,-0.7264258545948,20.544989014055872,8.237027247430943,0.9976308739218128,0.9852613062532309,True,10.0,sqrt,2,2,300,32
random_forest,37,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_037.joblib,-8.062629809541493,7.693755769655977,0.8690186418821939,1.936767746917163,0.5350012327175855,1.432512095345668,-0.03372582801242078,-0.7264258545948,20.544989014055872,8.237027247430943,0.9976308739218128,0.9852613062532309,True,20.0,sqrt,2,2,300,33
random_forest,6,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_006.joblib,-8.854278628648938,8.296646136973335,0.9238703506670992,1.9459717791952773,0.6091494094977356,1.4086984268006792,0.031078031196016993,-0.5855493395223242,19.32519907970594,8.198067861960094,0.9973223608641983,0.9851208890572207,True,,sqrt,2,5,100,34
random_forest,38,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_038.joblib,-8.854278628648938,8.296646136973335,0.9238703506670992,1.9459717791952773,0.6091494094977356,1.4086984268006792,0.031078031196016993,-0.5855493395223242,19.32519907970594,8.198067861960094,0.9973223608641983,0.9851208890572207,True,20.0,sqrt,2,5,100,35
random_forest,22,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_022.joblib,-8.854278628648938,8.296646136973335,0.9238703506670992,1.9459717791952773,0.6091494094977356,1.4086984268006792,0.031078031196016993,-0.5855493395223242,19.32519907970594,8.198067861960094,0.9973223608641983,0.9851208890572207,True,10.0,sqrt,2,5,100,36
random_forest,78,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_078.joblib,-9.048519701171141,7.9759865776888,0.5090563471244425,1.9511920902568982,0.2311193978476647,1.2888074267198912,-6.7441344411128155e-15,-0.3857507325539316,35.07269588392912,8.176134365736218,0.9991870539952303,0.9850409518527891,False,10.0,log2,2,5,100,37
random_forest,94,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_094.joblib,-9.048519701171141,7.9759865776888,0.5090563471244425,1.9511920902568982,0.2311193978476647,1.2888074267198912,-6.7441344411128155e-15,-0.3857507325539316,35.07269588392912,8.176134365736218,0.9991870539952303,0.9850409518527891,False,20.0,log2,2,5,100,38
random_forest,62,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_062.joblib,-9.048519701171141,7.9759865776888,0.5090563471244425,1.9511920902568982,0.2311193978476647,1.2888074267198912,-6.7441344411128155e-15,-0.3857507325539316,35.07269588392912,8.176134365736218,0.9991870539952303,0.9850409518527891,False,,log2,2,5,100,39
random_forest,19,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_019.joblib,-7.911703327027501,7.373435822653901,0.8212722644462379,1.9953298436719638,0.5178929614547221,1.4725774297271461,-0.032260504724224266,-0.7732648214026826,21.739414836464604,7.9952739412466025,0.9978840553639577,0.9843565224609944,True,10.0,sqrt,1,5,300,40
random_forest,3,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_003.joblib,-7.911703327027501,7.373435822653901,0.8212722106042848,1.9961035291123128,0.5178918771910664,1.4740221997839404,-0.03226065961903239,-0.7747095914594767,21.739416261683356,7.992174990240441,0.997884055641397,0.9843443886503064,True,,sqrt,1,5,300,41
random_forest,35,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_035.joblib,-7.911703327027501,7.373435822653901,0.8212722106042848,1.9961035291123128,0.5178918771910664,1.4740221997839404,-0.03226065961903239,-0.7747095914594767,21.739416261683356,7.992174990240441,0.997884055641397,0.9843443886503064,True,20.0,sqrt,1,5,300,42
random_forest,44,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_044.joblib,-9.87610402528379,9.799542083688763,0.9610127301127366,2.0027489139117223,0.5764149808256405,1.403096221184579,-0.002752374965606027,-0.8300748370834414,18.578295470014194,7.965655900490629,0.9971027346750143,0.984239974485438,True,20.0,log2,2,2,100,43
random_forest,28,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_028.joblib,-9.87610402528379,9.799542083688763,0.9610127301127366,2.0027489139117223,0.5764149808256405,1.403096221184579,-0.002752374965606027,-0.8300748370834414,18.578295470014194,7.965655900490629,0.9971027346750143,0.984239974485438,True,10.0,log2,2,2,100,44
random_forest,12,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_012.joblib,-9.87610402528379,9.799542083688763,0.9610127301127366,2.0027489139117223,0.5764149808256405,1.403096221184579,-0.002752374965606027,-0.8300748370834414,18.578295470014194,7.965655900490629,0.9971027346750143,0.984239974485438,True,,log2,2,2,100,45
random_forest,30,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_030.joblib,-10.014501118322674,9.818820107640416,0.9949028397199396,2.013291357190373,0.645936629710748,1.4367111982148215,0.023873373371057164,-0.7975012588414805,17.945449281766283,7.923944364200438,0.9968947874808556,0.9840736166585444,True,10.0,log2,2,5,100,46
random_forest,14,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_014.joblib,-10.014501118322674,9.818820107640416,0.9949028397199396,2.013291357190373,0.645936629710748,1.4367111982148215,0.023873373371057164,-0.7975012588414805,17.945449281766283,7.923944364200438,0.9968947874808556,0.9840736166585444,True,,log2,2,5,100,47
random_forest,46,/home/aline/Documentos/coffee-nir-moisture/output/models/random_forest/area_normalization/random_forest_model_046.joblib,-10.014501118322674,9.818820107640416,0.9949028397199396,2.013291357190373,0.645936629710748,1.4367111982148215,0.023873373371057164,-0.7975012588414805,17.945449281766283,7.923944364200438,0.9968947874808556,0.9840736166585444,True,20.0,log2,2,5,100,48
