algo,model_id,model_path,train_rmse,test_rmse,val_rmse,train_mae,test_mae,val_mae,train_bias,test_bias,val_bias,train_rpd,test_rpd,val_rpd,train_r2,test_r2,val_r2,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_tol
mlp,44,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_044.joblib,3.069688636137386,11.975166538557195,11.249671766880184,2.224638296876774,8.488978746196407,7.865507459427166,0.5821871972865498,7.575268919060403,5.6576169121933635,5.7686252932232485,1.3765549574799296,1.4533993882012717,0.9699492482833647,0.47226865478613866,0.5265980375693144,relu,0.001,"(50, 50)",0.01,5000,0.0001
mlp,45,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_045.joblib,3.069688636137386,11.975166538557195,11.249671766880184,2.224638296876774,8.488978746196407,7.865507459427166,0.5821871972865498,7.575268919060403,5.6576169121933635,5.7686252932232485,1.3765549574799296,1.4533993882012717,0.9699492482833647,0.47226865478613866,0.5265980375693144,relu,0.001,"(50, 50)",0.01,5000,0.001
mlp,46,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_046.joblib,3.069688636137386,11.975166538557195,11.249671766880184,2.224638296876774,8.488978746196407,7.865507459427166,0.5821871972865498,7.575268919060403,5.6576169121933635,5.7686252932232485,1.3765549574799296,1.4533993882012717,0.9699492482833647,0.47226865478613866,0.5265980375693144,relu,0.001,"(50, 50)",0.01,10000,0.0001
mlp,47,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_047.joblib,3.069688636137386,11.975166538557195,11.249671766880184,2.224638296876774,8.488978746196407,7.865507459427166,0.5821871972865498,7.575268919060403,5.6576169121933635,5.7686252932232485,1.3765549574799296,1.4533993882012717,0.9699492482833647,0.47226865478613866,0.5265980375693144,relu,0.001,"(50, 50)",0.01,10000,0.001
mlp,48,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_048.joblib,2.661172995897806,18.99564880919015,23.01673749396841,2.054135939630068,10.336406689351284,13.085675568738901,-2.0471364044223286,-8.506378204644497,-13.085675568738901,6.65416473714365,0.867802675806653,0.7103641890052143,0.977415374002834,-0.3278775551701554,-0.9816998696053645,tanh,0.0001,"(50,)",0.001,5000,0.0001
mlp,49,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_049.joblib,15.18261334184085,19.992255768351377,19.33449403374873,12.562028433919522,15.232406121320222,14.881422573747884,-12.346425926617366,-12.976246267607278,-14.69293330668489,1.1663264492116132,0.8245430158708917,0.8456526472794724,0.26487743948895215,-0.47086686718224025,-0.39835028256277116,tanh,0.0001,"(50,)",0.001,5000,0.001
mlp,50,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_050.joblib,2.661172995897806,18.99564880919015,23.01673749396841,2.054135939630068,10.336406689351284,13.085675568738901,-2.0471364044223286,-8.506378204644497,-13.085675568738901,6.65416473714365,0.867802675806653,0.7103641890052143,0.977415374002834,-0.3278775551701554,-0.9816998696053645,tanh,0.0001,"(50,)",0.001,10000,0.0001
mlp,51,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_051.joblib,15.18261334184085,19.992255768351377,19.33449403374873,12.562028433919522,15.232406121320222,14.881422573747884,-12.346425926617366,-12.976246267607278,-14.69293330668489,1.1663264492116132,0.8245430158708917,0.8456526472794724,0.26487743948895215,-0.47086686718224025,-0.39835028256277116,tanh,0.0001,"(50,)",0.001,10000,0.001
mlp,52,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_052.joblib,24.572470733028865,21.16859400786181,24.59381789674264,21.606499141041816,17.66780866777798,21.902476969176913,-20.81345680034993,-16.90548959946514,-21.902476969176913,0.7206391128157988,0.7787231811038797,0.6648120325236007,-0.9255922986717042,-0.6490498865487457,-1.2625712148685735,tanh,0.0001,"(50,)",0.01,5000,0.0001
mlp,53,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_053.joblib,24.572470733028865,21.16859400786181,24.59381789674264,21.606499141041816,17.66780866777798,21.902476969176913,-20.81345680034993,-16.90548959946514,-21.902476969176913,0.7206391128157988,0.7787231811038797,0.6648120325236007,-0.9255922986717042,-0.6490498865487457,-1.2625712148685735,tanh,0.0001,"(50,)",0.01,5000,0.001
mlp,54,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_054.joblib,24.572470733028865,21.16859400786181,24.59381789674264,21.606499141041816,17.66780866777798,21.902476969176913,-20.81345680034993,-16.90548959946514,-21.902476969176913,0.7206391128157988,0.7787231811038797,0.6648120325236007,-0.9255922986717042,-0.6490498865487457,-1.2625712148685735,tanh,0.0001,"(50,)",0.01,10000,0.0001
mlp,55,/home/aline/Documentos/coffee-nir-moisture/output/models/mlp/baseline_correction/mlp_model_055.joblib,24.572470733028865,21.16859400786181,24.59381789674264,21.606499141041816,17.66780866777798,21.902476969176913,-20.81345680034993,-16.90548959946514,-21.902476969176913,0.7206391128157988,0.7787231811038797,0.6648120325236007,-0.9255922986717042,-0.6490498865487457,-1.2625712148685735,tanh,0.0001,"(50,)",0.01,10000,0.001
